"datetime","mean_vo2_bevanEq2","m_heartrate_bpm","mean_odba","mean_vesba","mean_arcdeg","mean_arcrate","number_flaps","percent_segment_soar","percent_segment_flap","percent_segment_water","number_Landings","species","birdid","mass_kg","sex","percent_segment_flight","percent_flighttime_soar","percent_flighttime_flap"
2020-01-12 14:49:26,45.09,152.4,0.37,1.2,83.24,15.84,39,85,1.67,13.33,1,"BBAL","BBAL_92",2.73,"Female",86.67,0.98,0.02
2020-01-12 15:19:26,32.05,131.07,0.32,1.18,69.71,15.39,28,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-12 15:49:26,29.16,125.12,0.32,1.17,70.19,15.28,44,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-12 16:19:26,57.83,176.54,0.33,1.11,73.75,14.59,145,73.33,11.67,15,1,"BBAL","BBAL_92",2.73,"Female",85,0.86,0.14
2020-01-12 16:49:26,68.84,185.6,0.32,1.11,78.34,15.8,99,83.33,6.67,10,1,"BBAL","BBAL_92",2.73,"Female",90,0.93,0.07
2020-01-12 17:19:26,74.71,210.5,0.24,1.13,80.01,12.1,27,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-12 17:49:26,73.14,212.38,0.27,1.14,75.61,12.58,48,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-12 18:19:26,71.1,206.23,0.28,1.14,74.29,13.97,7,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 18:49:26,60.94,190.2,0.29,1.16,68.34,14.43,2,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 19:19:26,55.85,182.27,0.29,1.17,67.22,14.47,0,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 19:49:26,55.25,180.67,0.3,1.15,66.14,14.83,3,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 20:19:26,51.09,172.67,0.29,1.14,63.78,14.43,0,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 20:49:26,46.94,162.17,0.28,1.15,63.54,14.48,13,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-12 21:19:26,41.37,151.63,0.29,1.15,66.19,15.17,0,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-12 21:49:26,35.83,139.8,0.3,1.13,63.68,14.54,25,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-12 22:19:26,33.42,132.87,0.32,1.15,68.73,15.83,45,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-12 22:49:26,35.31,137.13,0.31,1.14,62.03,15.04,94,93.33,6.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.93,0.07
2020-01-12 23:19:26,27.74,126,0.3,1.13,62.54,13.86,33,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-12 23:49:26,38.68,142.6,0.31,1.13,78.43,14.88,78,71.67,8.33,20,1,"BBAL","BBAL_92",2.73,"Female",80,0.9,0.1
2020-01-13 00:19:26,34.3,135.47,0.29,1.11,77.58,15.12,148,53.33,20,26.67,1,"BBAL","BBAL_92",2.73,"Female",73.33,0.73,0.27
2020-01-13 00:49:26,34.73,135.23,0.27,1.1,63,14.49,177,61.67,26.67,11.67,1,"BBAL","BBAL_92",2.73,"Female",88.34,0.7,0.3
2020-01-13 01:19:26,39.55,145.03,0.29,1.13,80.91,13.49,246,65,31.67,3.33,1,"BBAL","BBAL_92",2.73,"Female",96.67,0.67,0.33
2020-01-13 01:49:26,34.77,134.4,0.27,1.13,69.2,14.7,201,71.67,26.67,1.67,1,"BBAL","BBAL_92",2.73,"Female",98.34,0.73,0.27
2020-01-13 02:19:26,40.11,142.87,0.27,1.09,61.8,12.39,377,51.67,48.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.52,0.48
2020-01-13 02:49:26,39.07,143.7,0.3,1.09,56.99,12.84,517,31.67,68.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.32,0.68
2020-01-13 03:19:26,29.84,127.13,0.3,1.13,65.19,14.82,175,81.67,18.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.82,0.18
2020-01-13 03:49:26,29.11,125.07,0.31,1.12,65.37,14.38,143,88.33,11.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.88,0.12
2020-01-13 04:19:26,29.89,125.2,0.3,1.1,57.93,14.23,152,86.67,13.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.87,0.13
2020-01-13 04:49:26,42.59,147.73,0.33,1.1,68.69,15.03,168,65,15,20,1,"BBAL","BBAL_92",2.73,"Female",80,0.81,0.19
2020-01-13 05:19:26,37.43,141.67,0.31,1.15,77.19,15.04,121,86.67,13.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.87,0.13
2020-01-13 05:49:26,38.16,143.17,0.36,1.15,68.6,16.18,168,91.67,8.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.92,0.08
2020-01-13 06:19:26,41.73,148.34,0.34,1.16,75.8,15.56,252,83.33,16.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.83,0.17
2020-01-13 06:49:26,51.23,168.33,0.35,1.19,81.72,16.67,217,70,25,5,1,"BBAL","BBAL_92",2.73,"Female",95,0.74,0.26
2020-01-13 07:19:26,53.66,175.3,0.33,1.16,77.07,14.14,266,71.67,28.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.72,0.28
2020-01-13 07:49:26,41.16,150.63,0.3,1.17,70.63,15.59,43,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-13 08:19:26,44.64,148.34,0.38,1.12,68.64,16.15,327,65,18.33,16.67,1,"BBAL","BBAL_92",2.73,"Female",83.33,0.78,0.22
2020-01-13 08:49:26,61.1,182.77,0.33,1.16,70.61,14.71,301,75,25,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.75,0.25
2020-01-13 09:19:26,63.79,191.39,0.31,1.17,78.79,15.12,35,95,5,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.95,0.05
2020-01-13 09:49:26,56.48,181.23,0.28,1.16,74.43,14.66,12,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-13 10:19:26,52.44,171.38,0.29,1.15,74.74,14.79,33,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-13 10:49:26,54.91,178.07,0.31,1.13,71.47,15,163,86.67,13.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.87,0.13
2020-01-13 11:19:26,57.52,182.56,0.28,1.11,67.69,15.31,102,81.67,6.67,11.67,1,"BBAL","BBAL_92",2.73,"Female",88.34,0.92,0.08
2020-01-13 11:49:26,53.22,176.23,0.27,1.12,65.83,14.14,4,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-13 12:19:26,60.63,176,0.26,1.06,52.12,13.92,18,81.67,3.33,15,1,"BBAL","BBAL_92",2.73,"Female",85,0.96,0.04
2020-01-13 12:49:26,58.78,178.09,0.25,1.09,66.94,14.2,5,81.67,0,18.33,1,"BBAL","BBAL_92",2.73,"Female",81.67,1,0
2020-01-13 13:19:26,67.28,180.97,0.31,1.07,66.64,14.82,63,56.67,3.33,40,2,"BBAL","BBAL_92",2.73,"Female",60,0.94,0.06
2020-01-13 13:49:26,63.65,185.47,0.28,1.14,70.31,13.65,60,95,5,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.95,0.05
2020-01-13 14:19:26,62.64,188.95,0.3,1.16,75.83,14.03,62,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-13 14:49:26,60.11,188.27,0.28,1.16,74.34,14.07,26,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-13 15:19:26,64.99,190.37,0.31,1.08,73.62,13.8,52,50,5,45,1,"BBAL","BBAL_92",2.73,"Female",55,0.91,0.09
2020-01-13 15:49:26,52.84,173.18,0.28,1.14,74.77,14.15,101,88.33,11.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.88,0.12
2020-01-13 16:19:26,58.62,178.65,0.29,1.03,83,15.17,86,20,11.67,68.33,1,"BBAL","BBAL_92",2.73,"Female",31.67,0.63,0.37
2020-01-13 16:49:26,65.98,182.91,0.44,0.99,62.68,13.87,219,25,20,55,1,"BBAL","BBAL_92",2.73,"Female",45,0.56,0.44
2020-01-13 17:19:26,62.14,189.76,0.3,1.1,78.68,14.11,99,60,6.67,33.33,1,"BBAL","BBAL_92",2.73,"Female",66.67,0.9,0.1
2020-01-13 17:49:26,52,173.37,0.3,1.19,82.74,15.14,39,96.67,3.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.97,0.03
2020-01-13 18:19:26,52.73,173.8,0.3,1.14,77.88,14.08,113,85,15,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.85,0.15
2020-01-13 18:49:26,53.05,173.1,0.32,1.13,76.74,13.95,243,68.33,31.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.68,0.32
2020-01-13 19:19:26,59.49,182.5,0.35,1.09,69.11,15.14,442,35,50,15,1,"BBAL","BBAL_92",2.73,"Female",85,0.41,0.59
2020-01-13 19:49:26,49.93,164.17,0.3,1.05,68.46,14.46,260,21.67,30,48.33,2,"BBAL","BBAL_92",2.73,"Female",51.67,0.42,0.58
2020-01-13 20:19:26,41.66,148.53,0.31,1.11,65.09,14.4,190,75,25,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.75,0.25
2020-01-13 20:49:26,43.01,151.67,0.3,1.1,62.33,14.35,284,66.67,33.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.67,0.33
2020-01-13 21:19:26,54.71,173.46,0.34,1.08,53.2,14.54,522,43.33,56.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.43,0.57
2020-01-13 21:49:26,60.7,179.73,0.35,1.1,66.1,16,556,45,55,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.45,0.55
2020-01-13 22:19:26,52.93,171.7,0.27,1.08,54.36,14.38,166,78.33,21.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.78,0.22
2020-01-13 22:49:26,40.15,148.9,0.23,1.04,59.78,14.44,2,45,0,55,1,"BBAL","BBAL_92",2.73,"Female",45,1,0
2020-01-13 23:19:26,28.73,121.17,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-13 23:49:26,28.27,120.37,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 00:19:26,29.49,123.53,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 00:49:26,32.32,128.3,0.25,0.99,NA,NA,4,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 01:19:26,30.58,125.03,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 01:49:26,27.61,118.67,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 02:19:26,27.55,119.17,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 02:49:26,30.4,123.7,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 03:19:26,29.96,122.97,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 03:49:26,31.59,124.7,0.23,0.99,8.49,20,0,1.67,0,98.33,1,"BBAL","BBAL_92",2.73,"Female",1.67,1,0
2020-01-14 04:19:26,28.24,120.63,0.23,0.99,14.86,25.23,0,21.67,0,78.33,2,"BBAL","BBAL_92",2.73,"Female",21.67,1,0
2020-01-14 04:49:26,34.55,131.4,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 05:19:26,31.98,129.47,0.26,1.08,61.97,15.06,108,81.67,8.33,10,1,"BBAL","BBAL_92",2.73,"Female",90,0.91,0.09
2020-01-14 05:49:26,56.34,175.17,0.4,1.16,79,14.91,697,18.33,81.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.18,0.82
2020-01-14 06:19:26,48.25,160.63,0.37,1.18,73.16,16.83,464,48.33,51.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.48,0.52
2020-01-14 06:49:26,52.8,167.63,0.4,1.1,70.18,15.41,801,28.33,71.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.28,0.72
2020-01-14 07:19:26,62.88,185.87,0.31,1.08,53.95,18,525,23.33,48.33,28.33,3,"BBAL","BBAL_92",2.73,"Female",71.66,0.33,0.67
2020-01-14 07:49:26,56.46,178,0.27,1.15,76.43,14.51,274,65,35,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.65,0.35
2020-01-14 08:19:26,44.83,159.53,0.23,1.14,70.43,14.31,28,86.67,1.67,11.67,2,"BBAL","BBAL_92",2.73,"Female",88.34,0.98,0.02
2020-01-14 08:49:26,61,171.11,0.36,1.01,74.52,34,488,3.33,25,71.67,4,"BBAL","BBAL_92",2.73,"Female",28.33,0.12,0.88
2020-01-14 09:19:26,68.65,194.4,0.31,1.08,69.25,13.8,459,33.33,36.67,30,2,"BBAL","BBAL_92",2.73,"Female",70,0.48,0.52
2020-01-14 09:49:26,63.52,172.86,0.33,1.09,62.85,13.39,623,38.33,61.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.38,0.62
2020-01-14 10:19:26,67.82,199.29,0.3,1.05,65.43,13.71,425,11.67,41.67,46.67,2,"BBAL","BBAL_92",2.73,"Female",53.34,0.22,0.78
2020-01-14 10:49:26,61.82,193.4,0.22,1,10.83,16,0,11.67,0,88.33,2,"BBAL","BBAL_92",2.73,"Female",11.67,1,0
2020-01-14 11:19:26,61.68,187.69,0.21,1,NA,NA,3,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 11:49:26,55.34,179.88,0.26,1,NA,NA,286,0,15,85,2,"BBAL","BBAL_92",2.73,"Female",15,0,1
2020-01-14 12:19:26,54.47,178.83,0.18,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 12:49:26,57.53,182.14,0.31,1.03,54.71,15,742,3.33,53.33,43.33,2,"BBAL","BBAL_92",2.73,"Female",56.66,0.06,0.94
2020-01-14 13:19:26,52.73,175.87,0.17,1,NA,NA,41,0,1.67,98.33,1,"BBAL","BBAL_92",2.73,"Female",1.67,0,1
2020-01-14 13:49:26,57.31,181.79,0.26,1.01,61.92,14,400,1.67,35,63.33,1,"BBAL","BBAL_92",2.73,"Female",36.67,0.05,0.95
2020-01-14 14:19:26,49.57,169.88,0.21,1,NA,NA,222,0,16.67,83.33,2,"BBAL","BBAL_92",2.73,"Female",16.67,0,1
2020-01-14 14:49:26,48.69,167.17,0.16,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 15:19:26,45.55,161.07,0.17,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 15:49:26,60.02,180.43,0.32,1.05,70.45,8,666,1.67,51.67,46.67,2,"BBAL","BBAL_92",2.73,"Female",53.34,0.03,0.97
2020-01-14 16:19:26,55.6,179.5,0.28,1.02,61.84,12,346,1.67,21.67,76.67,3,"BBAL","BBAL_92",2.73,"Female",23.34,0.07,0.93
2020-01-14 16:49:26,65.99,177.58,0.45,1.14,78.44,12,1159,5,93.33,1.67,1,"BBAL","BBAL_92",2.73,"Female",98.33,0.05,0.95
2020-01-14 17:19:26,56.9,172.67,0.38,1.07,95.09,13.33,942,5,68.33,26.67,2,"BBAL","BBAL_92",2.73,"Female",73.33,0.07,0.93
2020-01-14 17:49:26,61.42,177.29,0.4,1.08,74.62,14,993,5,83.33,11.67,1,"BBAL","BBAL_92",2.73,"Female",88.33,0.06,0.94
2020-01-14 18:19:26,60.61,178.88,0.41,1.17,83.54,15,582,56.67,43.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.57,0.43
2020-01-14 18:49:26,64.9,182.47,0.42,1.15,81.29,15.08,727,40,60,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.4,0.6
2020-01-14 19:19:26,59.95,179.48,0.41,1.14,99.41,15.57,554,23.33,46.67,30,1,"BBAL","BBAL_92",2.73,"Female",70,0.33,0.67
2020-01-14 19:49:26,52.05,159.32,0.33,1.04,NA,NA,589,0,40,60,1,"BBAL","BBAL_92",2.73,"Female",40,0,1
2020-01-14 20:19:26,59.4,173.44,0.38,1.06,94.81,21,709,3.33,55,41.67,1,"BBAL","BBAL_92",2.73,"Female",58.33,0.06,0.94
2020-01-14 20:49:26,58.49,171.66,0.35,1.07,96.07,15.33,566,5,48.33,46.67,1,"BBAL","BBAL_92",2.73,"Female",53.33,0.09,0.91
2020-01-14 21:19:26,72.1,193.39,0.43,1.14,78.1,15.33,987,20,80,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.2,0.8
2020-01-14 21:49:26,69.51,194.47,0.43,1.13,76.01,15.85,926,21.67,78.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.22,0.78
2020-01-14 22:19:26,60.81,181.53,0.36,1.07,35.9,21.5,705,6.67,61.67,31.67,2,"BBAL","BBAL_92",2.73,"Female",68.34,0.1,0.9
2020-01-14 22:49:26,29.47,123,0.25,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 23:19:26,32.87,127.93,0.25,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-14 23:49:26,33.75,128.27,0.25,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 00:19:26,34.58,128.74,0.25,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 00:49:26,35.48,129.57,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 01:19:26,35.57,129.63,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 01:49:26,35.79,130.1,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 02:19:26,35.52,129.02,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 02:49:26,34.95,129.34,0.24,0.99,NA,NA,3,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 03:19:26,34.58,126.58,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 03:49:26,34.18,132.44,0.25,0.99,NA,NA,7,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-15 04:19:26,29.8,124.9,0.22,0.99,14.69,17.29,44,23.33,1.67,75,4,"BBAL","BBAL_92",2.73,"Female",25,0.93,0.07
2020-01-15 04:49:26,32.46,127.73,0.24,1,56.45,19,145,3.33,8.33,88.33,2,"BBAL","BBAL_92",2.73,"Female",11.66,0.29,0.71
2020-01-15 05:19:26,54.87,163.7,0.36,1.04,44.3,16.57,888,11.67,60,28.33,1,"BBAL","BBAL_92",2.73,"Female",71.67,0.16,0.84
2020-01-15 05:49:26,59.91,181.93,0.37,1.08,51.08,13.87,828,25,75,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.25,0.75
2020-01-15 06:19:26,61.49,187.3,0.4,1.11,62.54,14.55,847,18.33,81.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.18,0.82
2020-01-15 06:49:26,78.08,213.87,0.46,1.11,66.4,18,1218,1.67,98.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.02,0.98
2020-01-15 07:19:26,79.64,216.17,0.47,1.1,86.77,10,1284,1.67,93.33,5,1,"BBAL","BBAL_92",2.73,"Female",95,0.02,0.98
2020-01-15 07:49:26,84.89,225.93,0.46,1.11,NA,NA,1304,0,100,0,0,"BBAL","BBAL_92",2.73,"Female",100,0,1
2020-01-15 08:19:26,82.55,224.17,0.46,1.12,94.33,12.67,1250,5,95,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.05,0.95
2020-01-15 08:49:26,75.99,211.47,0.46,1.16,68,13.33,1009,5,91.67,3.33,1,"BBAL","BBAL_92",2.73,"Female",96.67,0.05,0.95
2020-01-15 09:19:26,64.94,186.56,0.42,1.17,82.98,14.5,593,20,55,25,1,"BBAL","BBAL_92",2.73,"Female",75,0.27,0.73
2020-01-15 09:49:26,55.15,172.55,0.43,1.25,71.01,16.28,500,60,40,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.6,0.4
2020-01-15 10:19:26,42.01,152.71,0.37,1.3,75.44,13.37,176,85,15,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.85,0.15
2020-01-15 10:49:26,59.77,174,0.42,1.24,84.01,13.91,566,38.33,55,6.67,1,"BBAL","BBAL_92",2.73,"Female",93.33,0.41,0.59
2020-01-15 11:19:26,52.93,170.8,0.41,1.17,76.64,17.07,534,25,48.33,26.67,1,"BBAL","BBAL_92",2.73,"Female",73.33,0.34,0.66
2020-01-15 11:49:26,56,168.67,0.48,1.23,67.66,17.25,1037,13.33,86.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.13,0.87
2020-01-15 12:19:26,61.33,177.43,0.47,1.24,94.64,14,915,5,95,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.05,0.95
2020-01-15 12:49:26,55.79,173.21,0.44,1.19,86,16,703,13.33,70,16.67,1,"BBAL","BBAL_92",2.73,"Female",83.33,0.16,0.84
2020-01-15 13:19:26,66.37,182.27,0.49,1.18,95.86,14,1146,1.67,91.67,6.67,1,"BBAL","BBAL_92",2.73,"Female",93.34,0.02,0.98
2020-01-15 13:49:26,52.49,168.12,0.43,1.22,81.29,16.59,494,45,46.67,8.33,1,"BBAL","BBAL_92",2.73,"Female",91.67,0.49,0.51
2020-01-15 14:19:26,55.88,171.9,0.48,1.14,NA,NA,1088,0,81.67,18.33,1,"BBAL","BBAL_92",2.73,"Female",81.67,0,1
2020-01-15 14:49:26,63.91,186.36,0.46,1.2,78.43,17.38,850,21.67,71.67,6.67,1,"BBAL","BBAL_92",2.73,"Female",93.34,0.23,0.77
2020-01-15 15:19:26,61.86,181.29,0.46,1.24,84.72,14.95,760,31.67,68.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.32,0.68
2020-01-15 15:49:26,56.26,175.97,0.44,1.27,80.92,14.08,570,43.33,56.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.43,0.57
2020-01-15 16:19:26,60.4,181.57,0.45,1.22,84.17,13.71,729,23.33,76.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.23,0.77
2020-01-15 16:49:26,33.64,133.93,0.4,1.31,84.06,14,79,95,5,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.95,0.05
2020-01-15 17:19:26,51.8,164.85,0.51,1.21,81.41,14.33,1231,50,50,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.5,0.5
2020-01-15 17:49:26,35.95,139.63,0.41,1.35,83.58,13.8,33,98.33,1.67,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.98,0.02
2020-01-15 18:19:26,31.17,128.23,0.42,1.34,88.82,13.53,0,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-15 18:49:26,30.95,130.27,0.44,1.37,88.15,14.2,7,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-15 19:19:26,33.18,136.4,0.45,1.36,87.54,14.3,66,90,10,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.9,0.1
2020-01-15 19:49:26,33.33,135.79,0.44,1.37,88.8,13.87,8,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-15 20:19:26,34.77,139,0.43,1.35,89.04,13.6,11,100,0,0,0,"BBAL","BBAL_92",2.73,"Female",100,1,0
2020-01-15 20:49:26,45.28,157.3,0.4,1.21,89.53,12.95,164,63.33,13.33,23.33,2,"BBAL","BBAL_92",2.73,"Female",76.66,0.83,0.17
2020-01-15 21:19:26,53.28,163.6,0.44,1.26,85.13,14.32,485,61.67,38.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.62,0.38
2020-01-15 21:49:26,62.2,184.95,0.44,1.13,80.49,15.33,864,5,66.67,28.33,2,"BBAL","BBAL_92",2.73,"Female",71.67,0.07,0.93
2020-01-15 22:19:26,NA,NA,0.51,1.12,NA,NA,1752,0,100,0,0,"BBAL","BBAL_92",2.73,"Female",100,0,1
2020-01-15 22:49:26,64.04,186.86,0.48,1.1,NA,NA,1474,0,90,10,1,"BBAL","BBAL_92",2.73,"Female",90,0,1
2020-01-15 23:19:26,60.6,182.8,0.42,1.11,61.65,16,1073,6.67,83.33,10,1,"BBAL","BBAL_92",2.73,"Female",90,0.07,0.93
2020-01-15 23:49:26,46.68,161.26,0.3,1.05,72.63,13.14,242,11.67,25,63.33,1,"BBAL","BBAL_92",2.73,"Female",36.67,0.32,0.68
2020-01-16 00:19:26,35.67,137.37,0.24,1,NA,NA,6,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 00:49:26,32.67,130.8,0.23,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 01:19:26,31.26,128.71,0.24,1,NA,NA,3,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 01:49:26,30.34,125.47,0.24,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 02:19:26,32.83,131.07,0.24,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 02:49:26,33.68,132.93,0.24,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 03:19:26,31.17,128.42,0.23,1,NA,NA,19,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 03:49:26,30.72,126.33,0.23,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_92",2.73,"Female",0,0,0
2020-01-16 04:19:26,30.94,128.37,0.24,1,NA,NA,20,0,1.67,98.33,2,"BBAL","BBAL_92",2.73,"Female",1.67,0,1
2020-01-16 04:49:26,40.07,147.9,0.32,1.06,82.57,13.38,285,21.67,21.67,56.67,1,"BBAL","BBAL_92",2.73,"Female",43.34,0.5,0.5
2020-01-16 05:19:26,48.16,161.19,0.32,1.11,69.63,14.95,377,35,40,25,1,"BBAL","BBAL_92",2.73,"Female",75,0.47,0.53
2020-01-16 05:49:26,48.51,159.44,0.41,1.14,77.76,15.35,903,61.67,38.33,0,0,"BBAL","BBAL_92",2.73,"Female",100,0.62,0.38
